Mois,UIC,Nom gare,Nombre de non-conformités,Nombre d'observations,Taux de conformité
2021-11,0087581793,Pessac Alouette,0,1692,100.0
2020-01,0087586404,Pont-du-Casse,32,144,77.777777778
2021-11,0087582551,Labouheyre,252,1800,86.0
2020-01,0087595009,Périgueux,1184,22940,94.838709678
2021-11,0087582643,La Teste-de-Buch,216,1800,88.0
2020-01,0087595157,Agonac,0,648,100.0
2021-11,0087582668,Arcachon,108,3456,96.875
2020-01,0087595272,Neuvic,0,684,100.0
2021-11,0087582692,Saint-Médard-d'Eyrans,144,1224,88.235294118
2020-01,0087595298,Mussidan,370,3626,89.795918368
2021-11,0087582718,Portets,432,1656,73.913043479
2020-01,0087595553,Limeyrat,0,666,100.0
2021-11,0087582767,Preignac,252,972,74.074074075
2020-01,0087595736,Les Eyzies-de-Tayac-Sireuil,0,1044,100.0
2021-11,0087582841,Caudrot,36,864,95.833333334
2020-01,0087595769,Siorac-en-Périgord,72,972,92.592592593
2021-11,0087582882,Lamothe-Landerron,144,720,80.0
2020-01,0087611244,Montauban Ville Bourbon,481,11988,95.987654321
2021-11,0087583674,Montmoreau,36,504,92.857142858
2020-01,0087671008,Tarbes,185,13912,98.670212766
2021-11,0087584102,Saint-Émilion,108,900,88.0
2020-01,0087671016,Mont-de-Marsan,72,1872,96.153846154
2021-11,0087584235,Gardonne,0,792,100.0
2020-01,0087672618,Gan,36,432,91.666666667
2021-11,0087584466,Mauzac-et-Grand-Castang,0,468,100.0
2020-01,0087672725,Oloron-Sainte-Marie,36,1296,97.222222223
2021-11,0087584540,Saint-Aigulin - La Roche-Chalais,0,756,100.0
2020-01,0087672774,Bedous,0,576,100.0
2021-11,0087584722,Saint-Sulpice - Izon,245,595,58.823529412
2020-01,0087673004,Bayonne,288,10260,97.192982457
2021-11,0087590349,Babinière,0,1080,100.0
2020-01,0087673277,Saint-Vincent-de-Tyrosse,216,2340,90.76923077
2021-11,0087592006,Limoges Bénédictins,455,11095,95.899053628
2020-01,0087673400,Biarritz,396,13032,96.961325967
2021-11,0087595124,Thiviers,74,3034,97.56097561
2020-01,0087673624,Ustaritz Jatxou,0,612,100.0
2021-11,0087595512,Niversac,74,2442,96.96969697
2020-01,0087673707,Ossès - Saint-Martin-d'Arrossa,36,576,93.75
2021-11,0087595553,Limeyrat,0,666,100.0
2020-01,0087683102,Villeneuve-la-Guyard,72,1296,94.444444445
2021-11,0087595579,Thenon,0,1998,100.0
2020-01,0087696328,Moulins sur Allier,612,11700,94.76923077
2021-11,0087595751,Le Buisson-de-Cadouin,36,1728,97.916666667
2020-01,0087713131,Montbard,144,2232,93.548387097
2021-11,0087595892,Villefranche-du-Périgord,108,540,80.0
2020-01,0087713578,Chagny,0,2812,100.0
2021-11,0087613000,Cahors,407,11470,96.451612904
2020-01,0087718460,Baume-les-Dames,35,1120,96.875
2021-11,0087615120,Couffoulens - Leuc,72,684,89.473684211
2020-01,0087718502,Saône,70,1050,93.333333334
2021-11,0087615187,Alet-les-Bains,0,648,100.0
2020-01,0087718619,Morteau,210,1680,87.5
2021-11,0087615286,Carcassonne,252,10692,97.643097644
2020-01,0087721225,Collonges - Fontaines,18,756,97.61904762
2021-11,0087641001,Montluçon,180,5508,96.732026144
2020-01,0087721282,Saint-Germain-au-Mont-d'Or,144,1656,91.304347827
2021-11,0087671487,Ygos-Saint-Saturnin,36,720,95.0
2020-01,0087721423,Lozanne,72,1656,95.652173914
2021-11,0087672139,Coarraze - Nay,108,1584,93.181818182
2020-01,0087721506,Ecully - Tassin,0,1332,100.0
2021-11,0087672253,Orthez,180,1800,90.0
2020-01,0087722561,Chasse-sur-Rhône,36,1584,97.727272728
2021-11,0087672337,Peyrehorade,36,1080,96.666666667
2020-01,0087723429,Bourgoin-Jallieu,216,2340,90.76923077
2021-11,0087672600,Croix du Prince,36,504,92.857142858
2020-01,0087723528,Miribel,36,684,94.736842106
2021-11,0087672618,Gan,0,432,100.0
2020-01,0087723577,La Valbonne,54,810,93.333333334
2021-11,0087672725,Oloron-Sainte-Marie,72,1296,94.444444445
2020-01,0087723585,Meximieux - Pérouges,18,594,96.96969697
2021-11,0087672774,Bedous,36,576,93.75
2020-01,0087725002,Chalon-sur-Saône,360,12816,97.191011236
2021-11,0087673004,Bayonne,360,8928,95.967741936
2020-01,0087726208,Veauche - Saint-Galmier,36,1800,98.0
2021-11,0087673293,Labenne,108,1404,92.307692308
2020-01,0087726414,Bonson,72,1368,94.736842106
2021-11,0087673624,Ustaritz Jatxou,0,576,100.0
2020-01,0087732008,Vichy,252,13068,98.071625345
2021-11,0087673640,Halsou - Larressore,0,324,100.0
2020-01,0087734004,Clermont-Ferrand,1008,13896,92.74611399
2021-11,0087683243,Joigny,108,3636,97.029702971
2020-01,0087743633,Saint-Claude,36,972,96.296296297
2021-11,0087683615,Champs - Saint-Bris,0,396,100.0
2020-01,0087743716,Ambérieu-en-Bugey,0,6192,100.0
2021-11,0087696336,Bessay-sur-Allier,0,418,100.0
2020-01,0087745000,Bellegarde-sur-Valserine,864,14580,94.074074075
2021-11,0087696534,Luzy,35,770,95.454545455
2020-01,0087746305,La Roche-sur-Foron,0,3816,100.0
2021-11,0087713040,Dijon,468,12708,96.317280454
2020-01,0087746313,Saint-Pierre-en-Faucigny,175,1400,87.5
2021-11,0087713131,Montbard,144,4392,96.721311476
2020-01,0087747493,Pontcharra sur Bréda,252,3492,92.783505155
2021-11,0087713347,Auxonne,72,1728,95.833333334
2020-01,0087751008,Marseille Saint-Charles,1584,24156,93.442622951
2021-11,0087713412,Dole,288,6048,95.238095239
2020-01,0087751230,Château-Arnoux-Saint-Auban,0,1332,100.0
2021-11,0087713545,Beaune,180,4752,96.212121213
2020-01,0087751370,Meyrargues,36,2736,98.684210527
2021-11,0087713677,Seurre,36,1512,97.61904762
2020-01,0087751719,La Pomme,0,1872,100.0
2021-11,0087715102,Andelot-en-Montagne,36,1152,96.875
2020-01,0087751743,La Penne-sur-Huveaune,144,3384,95.744680852
2021-11,0087718007,Besançon Viotte,648,13068,95.041322315
2020-01,0087751776,Cassis,36,3960,99.090909091
2021-11,0087718015,Besançon Mouillère,105,1575,93.333333334
2020-01,0087753251,Rognac,370,3034,87.804878049
2021-11,0087718320,Saint-Vit,35,1085,96.774193549
2020-01,0087753442,Fos-sur-Mer,111,814,86.363636364
2021-11,0087718577,Gilley,0,910,100.0
2020-01,0087753459,Port-de-Bouc,592,2886,79.487179488
2021-11,0087721357,Belleville sur Sâone,540,4824,88.80597015
2020-01,0087753541,La Couronne Carro,74,333,77.777777778
2021-11,0087721431,L'Arbresle,324,2088,84.482758621
2020-01,0087753657,Arles,468,11664,95.987654321
2021-11,0087722587,Vienne,360,5256,93.150684932
2020-01,0087753681,Saint-Martin-de-Crau,72,1332,94.594594595
2021-11,0087722678,Le Péage-de-Roussillon,252,4032,93.75
2020-01,0087755264,La Seyne - Six-Fours,252,3744,93.26923077
2021-11,0087723429,Bourgoin-Jallieu,216,5400,96.0
2020-01,0087755389,Pignans,36,612,94.117647059
2021-11,0087723478,La Tour-du-Pin,144,2412,94.029850747
2020-01,0087755611,La Crau,0,468,100.0
2021-11,0087725705,Mâcon Loché TGV,72,5328,98.648648649
2020-01,0087755629,Hyères,468,3780,87.61904762
2021-11,0087726190,Saint-Étienne Bellevue,72,1440,95.0
2020-01,0087756361,Villefranche-sur-Mer,1258,4329,70.940170941
2021-11,0087726208,Veauche - Saint-Galmier,36,1800,98.0
2020-01,0087756395,Cap-d'Ail,444,2146,79.310344828
2021-11,0087726414,Bonson,72,1368,94.736842106
2020-01,0087756478,Carnoles,1887,5439,65.306122449
2021-11,0087726901,Saint-Étienne Carnot,108,1980,94.545454546
2020-01,0087757674,Antibes,4356,33624,87.044967881
2021-11,0087734202,Issoire,252,4068,93.805309735
2020-01,0087761106,Saint-Rambert-d'Albon,36,3456,98.958333334
2021-11,0087734251,Arvant,72,1656,95.652173914
2020-01,0087761130,Saint-Vallier sur Rhône,36,1656,97.826086957
2021-11,0087734269,Brioude,36,1476,97.56097561
2020-01,0087763250,Aspres-sur-Buëch,252,1728,85.416666667
2021-11,0087741728,Moûtiers - Salins - Brides-les-Bains,144,4536,96.825396826
2020-01,0087763300,Veynes Dévoluy,144,2052,92.982456141
2021-11,0087742361,Saint-Michel - Valloire,108,2880,96.25
2020-01,0087764357,Bollène La Croisière,216,2124,89.830508475
2021-11,0087743005,Bourg-en-Bresse,936,15300,93.882352942
2020-01,0087765198,Bédarrides,72,1044,93.103448276
2021-11,0087743351,Nurieux-Volognat,288,1836,84.313725491
2020-01,0087765206,Sorgues - Châteauneuf-du-Pape,180,2664,93.243243244
2021-11,0087746438,Sallanches - Combloux - Megève,74,1850,96.0
2020-01,0087765818,Monteux,36,1080,96.666666667
2021-11,0087746479,Saint-Gervais-les-Bains Le Fayet,72,5760,98.75
2020-01,0087773408,Lunel,248,4526,94.520547946
2021-11,0087747576,Vif,180,1332,86.486486487
2020-01,0087775072,Saint-Césaire,0,1184,100.0
2021-11,0087751008,Marseille Saint-Charles,1584,23112,93.146417446
2020-01,0087775254,La Grand-Combe,124,3472,96.428571429
2021-11,0087751081,Marseille Blancarde,324,4464,92.741935484
2020-01,0087775361,Saint-Geniès-de-Malgoirès,124,1922,93.548387097
2021-11,0087751404,Aix-en-Provence,1008,10764,90.635451506
2020-01,0087781278,Agde,936,9324,89.961389962
2021-11,0087751719,La Pomme,72,936,92.307692308
2020-01,0087781666,Magalas,72,972,92.592592593
2021-11,0087751743,La Penne-sur-Huveaune,72,1692,95.744680852
2020-01,0087784629,Marquixanes,0,324,100.0
2021-11,0087753442,Fos-sur-Mer,0,814,100.0
2020-02,0087141002,Nancy,1548,23724,93.474962064
2021-11,0087753574,La Redonne Ensuès,37,888,95.833333334
2020-02,0087142125,Culmont - Chalindrey,288,8712,96.694214877
2021-11,0087753707,Orgon,36,468,92.307692308
2020-02,0087144055,Charmes,432,5400,92.0
2021-11,0087755231,Ollioules - Sanary-sur-Mer,504,5004,89.928057554
2020-02,0087172007,Charleville-Mézières,360,21780,98.347107439
2021-11,0087755264,La Seyne - Six-Fours,612,5472,88.815789474
2020-02,0087174003,Châlons-en-Champagne,144,7272,98.019801981
2021-11,0087755421,Vidauban,36,360,90.0
2020-02,0087182139,Saint-Louis,504,11592,95.652173914
2021-11,0087755611,La Crau,0,468,100.0
2020-02,0087191239,Hayange,72,1728,95.833333334
2021-11,0087756346,Saint-Laurent-du-Var,1147,7548,84.803921569
2020-02,0087193615,Sarreguemines,1296,9000,85.6
2021-11,0087756379,Beaulieu-sur-Mer,1998,7474,73.267326733
2020-02,0087194274,Longuyon,108,3528,96.938775511
2021-11,0087757542,Le Dramont,148,925,84.0
2020-02,0087271551,Le Plessis-Belleville,0,972,100.0
2021-11,0087757583,Théoule-sur-Mer,1080,2790,61.290322581
2020-02,0087276212,Liancourt - Rantigny,144,1872,92.307692308
2021-11,0087757666,Juan les Pins,999,4440,77.5
2020-02,0087276279,Orry-la-Ville - Coye,144,2664,94.594594595
2021-11,0087761718,Saint-Marcellin,180,1872,90.384615385
2020-02,0087276329,Pont-Sainte-Maxence,72,2448,97.05882353
2021-11,0087761841,Die,144,648,77.777777778
2020-02,0087276741,Thourotte,108,2916,96.296296297
2021-11,0087763300,Veynes Dévoluy,468,2376,80.303030304
2020-02,0087276766,Ribécourt-Dreslincourt,108,3348,96.774193549
2021-11,0087765206,Sorgues - Châteauneuf-du-Pape,36,2592,98.611111112
2020-02,0087278259,Mérignac Arlac,108,1260,91.428571429
2021-11,0087765446,Gadagne,36,576,93.75
2020-02,0087281071,Calais - Fréthun,288,10728,97.315436242
2021-11,0087765503,Cavaillon,144,1908,92.452830189
2020-02,0087282624,Lyon Jean Macé,144,1656,91.304347827
2021-11,0087765826,Entraigues-sur-la-Sorgue,72,756,90.476190477
2020-02,0087286583,Orchies,612,9936,93.840579711
2021-11,0087773424,Lunel-Viel,0,1116,100.0
2020-02,0087286864,Ascq,0,3456,100.0
2021-11,0087773556,Frontignan,144,2340,93.846153847
2020-02,0087313049,Longueau,648,7776,91.666666667
2021-11,0087775023,Beaucaire,62,1116,94.444444445
2020-02,0087313304,Clermont de l'Oise,72,2808,97.435897436
2021-11,0087775130,Gallargues-le-Montueux,0,1364,100.0
2020-02,0087313668,Méru,144,4608,96.875
2021-11,0087775171,La Bastide - Saint-Laurent-les-Bains,28,1876,98.507462687
2020-02,0087313759,Abancourt,396,1800,78.0
2021-11,0087775213,Génolhac,62,3472,98.214285715
2020-02,0087317263,Calais,324,14220,97.721518988
2021-11,0087775254,La Grand-Combe,62,3286,98.113207548
2020-02,0087342006,Béthune,360,4464,91.935483871
2021-11,0087775379,Fons - Saint-Mamert,124,1612,92.307692308
2020-02,0087345256,Libercourt,0,1224,100.0
2021-11,0087775841,Saint-Laurent-d'Aigouze,74,592,87.5
2020-02,0087394007,Chartres,592,11174,94.701986755
2021-11,0087775858,Aigues-Mortes,0,1739,100.0
2020-02,0087396325,La Ferté-Bernard,0,1872,100.0
2021-11,0087781161,Coursan,36,1044,96.551724138
2020-02,0087411207,Oissel,216,3096,93.023255814
2021-11,0087781260,Vias,36,1080,96.666666667
2020-02,0087413344,Bréauté - Beuzeville,370,6364,94.186046512
2021-11,0087781559,Les Cabrils,0,308,100.0
2020-02,0087413385,Yvetot,444,8288,94.642857143
2021-11,0087781575,Lunas,0,252,100.0
2020-02,0087415158,Auffay,108,1908,94.339622642
2021-11,0087783340,Campagnac - Saint-Geniez,0,392,100.0
2020-02,0087437806,Aytré Plage,180,648,72.222222223
2021-11,0087783670,Belvezet,0,336,100.0
2020-02,0087444372,Trouville - Deauville,180,4680,96.153846154
2021-11,0087784173,Rivesaltes,108,1476,92.68292683
2020-02,0087473207,Guingamp,1155,19470,94.067796611
2021-11,0087784298,Banyuls-sur-Mer,36,1368,97.368421053
2020-02,0087476200,Auray,864,18900,95.428571429
2021-11,0087784512,Le Soler,0,504,100.0
2020-02,0087476606,Vannes,810,20790,96.103896104
2021-11,0087784744,Thuès les Bains,0,126,100.0
2020-02,0087481283,Pornic,0,864,100.0
2021-11,0087784751,Thuès Carença,0,168,100.0
2020-02,0087481705,Saint-Nazaire,576,11304,94.904458599
2021-11,0087784785,Planès,0,168,100.0
2020-02,0087484006,Angers Saint-Laud,2124,27468,92.267365662
2021-12,0087118000,Troyes,648,11448,94.339622642
2020-02,0087485003,La Rochelle,1404,17568,92.008196722
2021-12,0087141036,Foug,0,434,100.0
2020-02,0087485326,Fors,36,288,87.5
2021-12,0087141077,Frouard,31,1054,97.05882353
2020-02,0087485359,Prissé-la-Charrière,76,266,71.428571429
2021-12,0087141150,Lunéville,518,7659,93.236714976
2020-02,0087486258,Luçon,0,828,100.0
2021-12,0087142109,Lorraine TGV,792,14688,94.607843138
2020-02,0087486332,Chantonnay,0,828,100.0
2021-12,0087142125,Culmont - Chalindrey,216,8676,97.510373444
2020-02,0087486449,Les Sables-d'Olonne,144,4932,97.080291971
2021-12,0087144287,Contrexéville,144,2016,92.857142858
2020-02,0087491209,Saint-Mariens - Saint-Yzan,72,648,88.888888889
2021-12,0087144451,Remiremont,0,5724,100.0
2020-02,0087491472,Jarnac,324,1224,73.529411765
2021-12,0087144642,Étival-Clairefontaine,360,6480,94.444444445
2020-02,0087491803,Royan,180,2808,93.58974359
2021-12,0087172254,Sedan,324,14220,97.721518988
2020-02,0087571000,Tours,1443,19388,92.557251909
2021-12,0087175018,Revigny-sur-Ornain,0,1512,100.0
2020-02,0087571216,Vendôme - Villiers-sur-Loir TGV,703,16761,95.805739515
2021-12,0087175828,Pagny-sur-Meuse,0,527,100.0
2020-02,0087574004,Blois - Chambord,370,10952,96.621621622
2021-12,0087182063,Mulhouse,288,15948,98.194130926
2020-02,0087575126,Dangé-Saint-Romain,72,1080,93.333333334
2021-12,0087185249,Lure,23,1242,98.148148149
2020-02,0087575274,Ligugé,36,648,94.444444445
2021-12,0087192039,Metz,1188,16992,93.008474577
2020-02,0087576207,Bourges,259,11285,97.704918033
2021-12,0087192237,Rémilly,279,4278,93.47826087
2020-02,0087581009,Bordeaux Saint-Jean,1764,24408,92.772861357
2021-12,0087192401,Ars-sur-Moselle,185,1924,90.384615385
2020-02,0087581595,Cenon,252,2412,89.552238806
2021-12,0087193359,Faulquemont,288,2376,87.878787879
2020-02,0087581728,Blanquefort,288,1116,74.193548388
2021-12,0087212258,Geispolsheim,55,770,92.857142858
2020-02,0087581835,Villenave-d'Ornon,72,1188,93.93939394
2021-12,0087214148,Erstein,108,4032,97.321428572
2020-02,0087582478,Biganos Facture,324,4320,92.5
2021-12,0087214726,Rothau,72,1044,93.103448276
2020-02,0087582551,Labouheyre,288,1692,82.978723405
2021-12,0087215160,Lutzelbourg,116,2842,95.918367347
2020-02,0087582601,Le Teich,36,1692,97.872340426
2021-12,0087223263,Lille Europe,468,11916,96.072507553
2020-02,0087582643,La Teste-de-Buch,108,1512,92.857142858
2021-12,0087271007,Paris Gare du Nord,2448,54684,95.523370639
2020-02,0087582742,Cérons,360,1620,77.777777778
2021-12,0087276741,Thourotte,72,1944,96.296296297
2020-02,0087582866,La Réole,324,1656,80.434782609
2021-12,0087286419,Wavrin,72,2592,97.222222223
2020-02,0087583823,Luxé,36,540,93.333333334
2021-12,0087286435,Don - Sainghin,36,1728,97.916666667
2020-02,0087586008,Agen,396,8676,95.435684648
2021-12,0087295014,Jeumont,72,2304,96.875
2020-02,0087586412,Laroque-Timbaut,144,468,69.230769231
2021-12,0087295055,Anor,37,1147,96.774193549
2020-02,0087586453,Monsempron-Libos,72,1332,94.594594595
2021-12,0087295642,Landrecies,33,759,95.652173914
2020-02,0087586495,Sauveterre-la-Lémance,216,504,57.142857143
2021-12,0087295857,Le Quesnoy,36,2736,98.684210527
2020-02,0087595223,Razac-sur-l'Isle,72,432,83.333333334
2021-12,0087296012,Laon,111,4144,97.321428572
2020-02,0087595298,Mussidan,296,3626,91.836734694
2021-12,0087296442,Tergnier,108,4824,97.76119403
2020-02,0087595322,Montpon-Ménestérol,666,6512,89.772727273
2021-12,0087300863,Besançon Franche-Comté TGV,330,6105,94.594594595
2020-02,0087595512,Niversac,148,2442,93.93939394
2021-12,0087313072,Albert,72,2520,97.142857143
2020-02,0087595579,Thenon,148,1998,92.592592593
2021-12,0087313668,Méru,72,4608,98.4375
2020-02,0087595595,La Bachellerie,74,296,75.0
2021-12,0087313874,Amiens,756,11520,93.4375
2020-02,0087595751,Le Buisson-de-Cadouin,36,2124,98.305084746
2021-12,0087317362,Abbeville,144,1980,92.727272728
2020-02,0087611244,Montauban Ville Bourbon,518,12062,95.705521473
2021-12,0087338525,Krimmeri Meinau,95,760,87.5
2020-02,0087615013,Villefranche-de-Lauragais,185,3774,95.098039216
2021-12,0087342105,Bully - Grenay,0,6048,100.0
2020-02,0087615112,Lézignan-Corbières,0,2952,100.0
2021-12,0087342238,Lillers,0,2160,100.0
2020-02,0087635581,La Barasse,72,2448,97.05882353
2021-12,0087343400,Trith-Saint-Léger,74,1258,94.117647059
2020-02,0087641001,Montluçon,252,10656,97.635135136
2021-12,0087345314,Somain,216,2160,90.0
2020-02,0087645473,Le Lioran,0,1584,100.0
2021-12,0087345520,Cambrai,108,2160,95.0
2020-02,0087671016,Mont-de-Marsan,180,2160,91.666666667
2021-12,0087354597,Saint-Sébastien Frêne Rond,180,972,81.481481482
2020-02,0087672253,Orthez,180,1764,89.795918368
2021-12,0087396093,La Hutte Coulombiers,0,504,100.0
2020-02,0087672337,Peyrehorade,108,1080,90.0
2021-12,0087411017,Rouen Rive Droite,792,11448,93.081761007
2020-02,0087672774,Bedous,36,576,93.75
2021-12,0087411173,Elbeuf - Saint-Aubin,72,1800,96.0
2020-02,0087673277,Saint-Vincent-de-Tyrosse,108,2340,95.384615385
2021-12,0087437798,La Rochelle Porte Dauphine,108,468,76.923076924
2020-02,0087673319,Ondres,180,1260,85.714285715
2021-12,0087444000,Caen,576,12312,95.321637427
2020-02,0087673624,Ustaritz Jatxou,72,612,88.235294118
2021-12,0087444299,Bernay,504,4680,89.230769231
2020-02,0087673707,Ossès - Saint-Martin-d'Arrossa,108,576,81.25
2021-12,0087474338,Morlaix,660,21120,96.875
2020-02,0087683003,Sens,72,10008,99.28057554
2021-12,0087476606,Vannes,594,18630,96.811594203
2020-02,0087683243,Joigny,72,2556,97.183098592
2021-12,0087478511,Louverné,0,720,100.0
2020-02,0087691949,Bidos,36,432,91.666666667
2021-12,0087478537,Montsûrs,0,864,100.0
2020-02,0087694620,Montceau-les-Mines,36,1296,97.222222223
2021-12,0087481226,Sainte-Pazanne,108,1152,90.625
2020-02,0087713545,Beaune,1152,11268,89.776357828
2021-12,0087481283,Pornic,36,900,96.0
2020-02,0087715441,Morez,144,1512,90.476190477
2021-12,0087485532,Rouillé,38,380,90.0
2020-02,0087718833,Mouchard,72,2736,97.368421053
2021-12,0087486019,La Roche-sur-Yon,396,9648,95.895522389
2020-02,0087721001,Lyon Vaise,144,2340,93.846153847
2021-12,0087486324,Bournezeau,36,360,90.0
2020-02,0087721266,Albigny - Neuville,0,864,100.0
2021-12,0087486449,Les Sables-d'Olonne,216,4716,95.419847329
2020-02,0087721431,L'Arbresle,72,1692,95.744680852
2021-12,0087491035,Saint-Savinien,0,504,100.0
2020-02,0087721860,Lamure-sur-Azergues,0,486,100.0
2021-12,0087491100,Pons,0,396,100.0
2020-02,0087723353,Saint-Priest,0,936,100.0
2021-12,0087491191,Bussac-Forêt,0,540,100.0
2020-02,0087723494,Saint-André-le-Gaz,432,4068,89.380530974
2021-12,0087491233,Aubie - Saint-Antoine,105,455,76.923076924
2020-02,0087726430,Saint-Romain-le-Puy,72,972,92.592592593
2021-12,0087491241,Saint-André-de-Cubzac,144,1368,89.473684211
2020-02,0087726802,Roanne,136,2482,94.520547946
2021-12,0087491274,La Grave d'Ambarès,210,525,60.0
2020-02,0087732206,Saint-Germain-des-Fossés,180,5868,96.932515338
2021-12,0087543017,Les Aubrais,185,6475,97.142857143
2020-02,0087741132,Aix-les-Bains le Revard,396,7128,94.444444445
2021-12,0087571000,Tours,370,14874,97.512437811
2020-02,0087742320,Saint-Jean-de-Maurienne Arvan,72,1872,96.153846154
2021-12,0087575142,Châtellerault,612,10584,94.217687075
2020-02,0087743716,Ambérieu-en-Bugey,0,2520,100.0
2021-12,0087575191,Dissay,0,504,100.0
2020-02,0087745588,Machilly,0,864,100.0
2021-12,0087575217,Jaunay-Clan,0,792,100.0
2020-02,0087745620,Perrignier,36,1044,96.551724138
2021-12,0087575365,Saint-Saviol,114,1178,90.322580646
2020-02,0087745646,Thonon-les-Bains,144,4464,96.774193549
2021-12,0087581231,Moulis - Listrac,36,360,90.0
2020-02,0087746008,Annecy,288,10116,97.153024912
2021-12,0087582403,Gazinet Cestas,72,3600,98.0
2020-02,0087746313,Saint-Pierre-en-Faucigny,35,665,94.736842106
2021-12,0087582551,Labouheyre,324,1800,82.0
2020-02,0087746339,Bonneville,0,1368,100.0
2021-12,0087582726,Arbanats,144,1224,88.235294118
2020-02,0087747519,Le Pont-de-Claix,108,1332,91.891891892
2021-12,0087582858,Gironde-sur-Dropt,180,864,79.166666667
2020-02,0087751206,Sisteron,252,2304,89.0625
2021-12,0087583005,Angoulême,1692,19224,91.198501873
2020-02,0087751321,Manosque - Gréoux-les-Bains,0,2880,100.0
2021-12,0087583849,Ruffec,252,2520,90.0
2020-02,0087751701,Saint-Marcel,144,2448,94.117647059
2021-12,0087584151,Lamothe-Montravel,108,360,70.0
2020-02,0087753541,La Couronne Carro,37,222,83.333333334
2021-12,0087584243,Lamonzie-Saint-Martin,108,468,76.923076924
2020-02,0087753582,Niolon,74,851,91.304347827
2021-12,0087584516,Coutras,216,1908,88.679245284
2020-02,0087753764,Salon-de-Provence,108,1512,92.857142858
2021-12,0087584607,Saint-Médard-de-Guizières,180,864,79.166666667
2020-02,0087755009,Toulon,900,23688,96.200607903
2021-12,0087584755,La Gorp,288,1656,82.608695653
2020-02,0087755215,Saint-Cyr Les Lecques - La Cadière,36,2592,98.611111112
2021-12,0087586495,Sauveterre-la-Lémance,108,504,78.571428572
2020-02,0087755611,La Crau,0,468,100.0
2021-12,0087586545,Marmande,324,4968,93.47826087
2020-02,0087755629,Hyères,648,3780,82.857142858
2021-12,0087586651,Tonneins,396,2664,85.135135136
2020-02,0087756254,Nice Saint-Augustin,4144,14763,71.929824562
2021-12,0087594408,Terrasson-Lavilledieu,148,2146,93.103448276
2020-02,0087756379,Beaulieu-sur-Mer,1702,7844,78.301886793
2021-12,0087595132,Négrondes,0,612,100.0
2020-02,0087757617,Cannes La Bocca,444,3885,88.571428572
2021-12,0087595249,Saint-Astier,74,3552,97.916666667
2020-02,0087757674,Antibes,3060,27216,88.756613757
2021-12,0087595702,Les Versannes,36,360,90.0
2020-02,0087759290,Picon Busserine,0,1260,100.0
2021-12,0087595728,Mauzens-et-Miremont,36,288,87.5
2020-02,0087759316,Saint-Joseph le Castellas,72,1188,93.93939394
2021-12,0087595827,Sarlat-la-Canéda,148,3478,95.744680852
2020-02,0087761106,Saint-Rambert-d'Albon,252,3456,92.708333334
2021-12,0087615161,Limoux,36,972,96.296296297
2020-02,0087761130,Saint-Vallier sur Rhône,36,1656,97.826086957
2021-12,0087635581,La Barasse,0,1224,100.0
2020-02,0087761163,Tain-l'Hermitage - Tournon,144,3960,96.363636364
2021-12,0087671008,Tarbes,185,13986,98.677248678
2020-02,0087763425,Chorges,252,2124,88.135593221
2021-12,0087671495,Saint-Martin-d'Oney,36,540,93.333333334
2020-02,0087763557,L'Argentière Les Écrins,360,2340,84.615384616
2021-12,0087672212,Artix,90,3330,97.297297298
2020-02,0087763607,Briançon,324,2844,88.607594937
2021-12,0087672337,Peyrehorade,36,1080,96.666666667
2020-02,0087763722,Serres,180,1512,88.095238096
2021-12,0087672618,Gan,0,432,100.0
2020-02,0087764357,Bollène La Croisière,216,2088,89.655172414
2021-12,0087672634,Buzy en Béarn,0,468,100.0
2020-02,0087765453,Le Thor,0,936,100.0
2021-12,0087672709,Ogeu-les-Bains,72,504,85.714285715
2020-02,0087773556,Frontignan,144,2340,93.846153847
2021-12,0087672741,Lurbe-Saint-Christau,0,432,100.0
2020-02,0087775106,Uchaud,0,1364,100.0
2021-12,0087673103,Morcenx,252,1728,85.416666667
2020-02,0087775130,Gallargues-le-Montueux,0,1364,100.0
2021-12,0087673251,Saubusse,36,1260,97.142857143
2020-02,0087775809,Beauvoisin,74,629,88.235294118
2021-12,0087673293,Labenne,108,1404,92.307692308
2020-02,0087783175,Saint-Flour - Chaudes-Aigues,0,1116,100.0
2021-12,0087673624,Ustaritz Jatxou,0,576,100.0
2020-02,0087784009,Perpignan,864,21384,95.95959596
2021-12,0087683268,Laroche - Migennes,144,3204,95.505617978
2020-02,0087784207,Elne,36,1260,97.142857143
2021-12,0087683573,Auxerre Saint-Gervais,72,2448,97.05882353
2020-03,0087141036,Foug,0,62,100.0
2021-12,0087686667,Paris Bercy Bourgogne - Pays d'Auvergne,370,12617,97.067448681
2020-03,0087141101,Varangéville - Saint-Nicolas,370,4107,90.990990991
2021-12,0087694307,Montchanin,144,2088,93.103448276
2020-03,0087142000,Chaumont,432,5616,92.307692308
2021-12,0087696351,Varennes-sur-Allier,72,1296,94.444444445
2020-03,0087144006,Épinal,720,24210,97.026022305
2021-12,0087696484,Decize,36,1764,97.959183674
2020-03,0087172080,Revin,180,3816,95.283018868
2021-12,0087713529,Nuits-Saint-Georges,36,1800,98.0
2020-03,0087172254,Sedan,108,6372,98.305084746
2021-12,0087713578,Chagny,185,5624,96.710526316
2020-03,0087174003,Châlons-en-Champagne,324,5472,94.078947369
2021-12,0087715003,Pontarlier,36,1512,97.61904762
